"Data Source","World Development Indicators",

"Last Updated Date","2018-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Aruba","ABW","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.8064100047669","26.580602006689","28.5330991327259","38.2133738932044","62.542949184803","46.8159608118255","40.8778743228543","57.6346150879952","48.5861915170226","22.52608045914","19.1648620308122","17.6577105212232","18.1705972409293","19.1510508989618","35.0418580826917","68.7260034904014","19.7926946439331","44.8110916086024","69.6565387941065","70.6635772843009","68.0718536651856","69.8188811112892","",
"Afghanistan","AFG","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4279513586787","4.23284961378076","6.61214408487191","4.98427663082855","7.64307668786334","13.7506376897142","4.6173910810367","6.21210918102971","4.49247720111911","",
"Angola","AGO","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.703902592395036","0.708603698277291","0.466445105241677","1.06420716566158","0.583858020796646","0.415242324428828","0.519532954717508","0.597561939553467","0.648865066910913","0.59429894432281","0.4241085211113","0.272892458912399","0.527882654597269","0.456078040771251","1.33651307818098","1.41103125777036","0.959693701971326","0.989241065215912","1.78401431973214","2.62443332071088","3.40038336206843","2.21909952571216","",
"Albania","ALB","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0490615739216","25.207830517565","34.212115113705","43.7541019470575","55.9691912708601","71.7763751127141","68.5202066241264","73.7432177223538","63.4174074272045","60.4888210221976","60.2421079564304","56.5371142509188","60.0147492308715","56.3098280360019","65.8394725587187","53.5351460581544","48.5733040462448","45.6290248772069","45.1296509475121","49.5570211547279","52.0151965658653","52.9489367461745","",
"Andorra","AND","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1274578440871","10.9408654182336","6.98978824626759","6.41752701996743","6.86497768053156","5.80712567923668","8.65186573470224","8.11012464028358","5.31985156848139","5.41976739120602","5.30880885573724","6.19002862588123","9.65274058358473","10.4113482155241","",
"United Arab Emirates","ARE","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2178067762251","10.4662293040609","10.1697304887991","10.7275507588501","11.3403716663803","10.228281046268","8.8569652276865","5.90614190572889","6.71598126864478","6.69060360060115","6.84335415200094","7.19990264416667","7.60711607793084","6.46330713288746","6.71585037667957","6.90925985183367","6.20590596025122","6.0054644491997","5.80192954889544","6.89787414276744","7.77035222074166","7.33193404247941","",
"Armenia","ARM","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.61103089015227","4.86816261319141","9.84743124679721","11.4180689951026","12.1823925006259","11.4493489215292","14.4132125395192","10.8351699376137","9.1673838241613","16.8251976899048","16.6569781309192","24.655270385469","26.5183312868915","29.0179002373583","36.5548516183226","31.3931551143139","27.7878881740558","29.2386499751569","28.6822831302615","29.9546872762266","30.4815580232699","28.2254314739298","",
"American Samoa","ASM","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.5028496597009","64.0958401192481","62.7130539402446","60.5280103026401","61.3325522474838","62.3310649247131","61.0777427183255","64.0388455378164","64.8455242556012","63.1117921460049","56.6692369671657","59.6530463289536","58.1466037654131","53.4084951911351","54.3068441390329","56.8882631660726","58.0189066219274","58.9050290036175","56.5021506896612","68.6534912952494","69.0521535949494","67.0517304326874","",
"Australia","AUS","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9771462328702","17.2576455340042","16.2310896243258","15.9488082602168","17.1959005143017","15.4972031289525","15.6958521043852","16.123519501758","17.6928979639846","17.8004132664086","14.3464235453512","12.9370088531027","13.6747574913613","11.6851254284198","13.7920673793617","11.9362403750103","10.5864593592968","10.9418376907616","10.7040396518218","11.4068939691241","13.0055281675726","13.8786065950948","",
"Austria","AUT","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.612674966981","9.43391894498001","8.78269956322555","9.17006066217846","10.3179597543134","9.4832299685694","8.62319994575763","8.67986905304668","8.8341857539996","8.8579492397388","9.05856519863379","9.4372278978813","",
"Azerbaijan","AZE","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0869124732863","7.18857395087808","15.3036425277792","14.1663405766592","7.25417134352713","3.21041988987316","2.40632026349629","2.3727535579063","2.30394422085214","1.91595505508977","1.22857307134914","1.4656149238974","1.41801358573319","1.19790046306379","2.3946291762937","2.80505157204192","4.04980165286445","7.17987469673957","7.2900283188919","8.33312369983075","12.6559919656668","16.241153193554","",
