"Data Source","World Development Indicators",

"Last Updated Date","2018-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18627211.06105","","","","","","","","","","18627211.06105","","","","","","","","","","18627211.06105","","","","","","","",
"Togo","TGO","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55426.64063","","","","","","","","","","55426.64063","","","","","","","","","","55426.64063","","","","","","","",
"Thailand","THA","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","474183.4375","","","","","","","","","","474183.4375","","","","","","","","","","474183.4375","","","","","","","",
"Tajikistan","TJK","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18012755.5876953","","","","","","","","","","18012755.5876953","","","","","","","","","","18012755.5876953","","","","","","","",
"Timor-Leste","TLS","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14569.63867","","","","","","","","","","14569.63867","","","","","","","","","","14569.63867","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8309122.120779","","","","","","","","","","8309122.120779","","","","","","","","","","8309122.120779","","","","","","","",
"Tonga","TON","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","552.3500366","","","","","","","","","","552.3500366","","","","","","","","","","552.3500366","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3917486.9642907","","","","","","","","","","3917486.9642907","","","","","","","","","","3917486.9642907","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17310643.9635835","","","","","","","","","","17310643.9635835","","","","","","","","","","17310643.9635835","","","","","","","",
"Trinidad and Tobago","TTO","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2879.285645","","","","","","","","","","2879.285645","","","","","","","","","","2879.285645","","","","","","","",
"Tunisia","TUN","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144635.9063","","","","","","","","","","144635.9063","","","","","","","","","","144635.9063","","","","","","","",
"Turkey","TUR","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","723511.5","","","","","","","","","","723511.5","","","","","","","","","","723511.5","","","","","","","",
"Tuvalu","TUV","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.7635994","","","","","","","","","","38.7635994","","","","","","","","","","38.7635994","","","","","","","",
"Tanzania","TZA","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","886549.5625","","","","","","","","","","886549.5625","","","","","","","","","","886549.5625","","","","","","","",
"Uganda","UGA","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ukraine","UKR","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","553950.875","","","","","","","","","","553950.875","","","","","","","","","","553950.875","","","","","","","",
"Upper middle income","UMC","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48640666.3588218","","","","","","","","","","48640666.3588218","","","","","","","","","","48640666.3588218","","","","","","","",
"Uruguay","URY","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168731.9219","","","","","","","","","","168731.9219","","","","","","","","","","168731.9219","","","","","","","",
"United States","USA","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8549545.51","","","","","","","","","","8549545.51","","","","","","","","","","8549545.51","","","","","","","",
"Uzbekistan","UZB","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","322.5854187","","","","","","","","","","322.5854187","","","","","","","","","","322.5854187","","","","","","","",
"Venezuela, RB","VEN","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","868222.75","","","","","","","","","","868222.75","","","","","","","","","","868222.75","","","","","","","",
"British Virgin Islands","VGB","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.7865906","","","","","","","","","","106.7865906","","","","","","","","","","106.7865906","","","","","","","",
"Virgin Islands (U.S.)","VIR","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.46201324","","","","","","","","","","63.46201324","","","","","","","","","","63.46201324","","","","","","","",
"Vietnam","VNM","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","318130.0938","","","","","","","","","","318130.0938","","","","","","","","","","318130.0938","","","","","","","",
"Vanuatu","VUT","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12210.13477","","","","","","","","","","12210.13477","","","","","","","","","","12210.13477","","","","","","","",
"World","WLD","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111794070.423968","","","","","","","","","","111794070.423968","","","","","","","","","","111794070.423968","","","","","","","",
"Samoa","WSM","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2748.275879","","","","","","","","","","2748.275879","","","","","","","","","","2748.275879","","","","","","","",
"Kosovo","XKX","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","411287.5938","","","","","","","","","","411287.5938","","","","","","","","","","411287.5938","","","","","","","",
"South Africa","ZAF","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53460.3125","","","","","","","","","","53460.3125","","","","","","","","","","53460.3125","","","","","","","",
"Zambia","ZMB","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Zimbabwe","ZWE","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
